description,title,section,site,issue_num,link
Yelp connects consumers with great local businesses all across the world. We’re looking for Android developers of all levels who love creating delightful user experiences for millions of people and thrive in taking ownership of the product they work on.,Android Engineer,Jobs,"San Francisco, CA",200,https://jobs.lever.co/yelp/46136fee-03e6-4766-b6ad-a8b87c0bf9cd?lever-source=Android_Weekly_Newsletter
rxlint is (currently) a single lint check that checks if a rxjava subscriber is handling the onError() callback.,Rxlint,Libraries & Code,bitbucket.org,200,https://bitbucket.org/littlerobots/rxlint
"An Android library that enhances the StrictMode reporting, including heads-up notification of violations, custom actions that called when violations occur, and a violation history viewer. ",Strictmode-notifier,Libraries & Code,github.com,200,https://github.com/nshmura/strictmode-notifier
Android Studio 2.0 has been released. The underlying IDE is based on IntelliJ 15 so many great updates here. Lot's of improvements with instant run and a faster Android Emulator. Cloud Test Lab Integration can be used directly from Android Studio. Grab it while it's hot.,Android Studio 2.0,News,android-developers.blogspot.de,200,http://android-developers.blogspot.de/2016/04/android-studio-2-0.html
Try any android library hosted online directly from the command line,Dryrun,Tools,github.com,200,https://github.com/cesarferreira/dryrun
"Recently, John Rodriguez, Lisa Neigut, Jake Wharton, and Lisa Wray gave lightning talks and participated in a panel discussion at Squares “Android Spring Cleaning” event.",Android Spring Cleaning Tech Talks,Videos & Podcasts,corner.squareup.com,200,https://corner.squareup.com/2016/04/android-spring-cleaning-videos.html
Here's the playlist for the full set of recorded videos from Droidcon SF,Droidcon SF 2016,Videos & Podcasts,www.youtube.com,200,https://www.youtube.com/playlist?list=PLnVy79PaFHMXpPlgs1uUny8eb-PEfEQNn
"In this mini Fragment, Kaushik Gopal introduces Joshua’s ninth Item: Always override hashCode when you override equals.",Effective Java for Android Developers – Item #9,Videos & Podcasts,fragmentedpodcast.com,200,http://fragmentedpodcast.com/episodes/34/
"This is a follow up talk to Yigit Boyar's Android Application Architecture IO'15 Session. After a quick review, he goes over a list of case studies and see how they can be implemented for better user experience and performance.",Designing Offline Application Case Studies,Videos & Podcasts,www.youtube.com,200,https://www.youtube.com/watch?v=n8nG5K_3BJM
"As droidcon Berlin 2016 is getting closer, the conference program is starting to shape. Find the first round of accepted sessions of the Call for Papers here. As announced earlier this year droidcon Berlin also has two amazing keynote speakers: Joanna Smith and Corey L. Latislaw!",1st round of speakers for #droidconDE announced,Events,droidcon.de,200,http://droidcon.de/en/news/first-speakers-and-sessions-online-0
